98	133
81	83
69	82
62	53
99	74
110	87
105	59
50	108
60	119
110	119
92	98
54	113
52	113
83	136
134	136
56	109
73	121
53	121
76	121
84	121
148	105
72	79
66	58
73	149
61	149
105	60
129	85
106	93
98	128
91	131
84	118
64	66
65	149
93	149
82	107
56	107
98	103
51	148
140	148
97	132
50	122
105	122
68	139
135	133
107	57
62	127
120	107
107	69
94	70
85	129
93	129
147	123
135	96
112	85
111	63
132	119
64	125
130	93
91	111
73	78
58	129
70	129
133	72
103	102
100	81
88	53
90	144
141	64
142	115
120	72
132	87
113	132
138	146
64	80
109	80
118	143
110	103
99	94
110	141
127	126
129	101
58	92
85	139
99	96
59	133
130	133
66	143
112	143
61	114
91	83
63	116
141	129
82	70
136	144
114	69
106	149
108	109
149	114
86	104
91	114
144	121
66	74
71	105
135	77
71	126
57	102
104	102
141	93
114	121
50	146
108	146
96	97
125	57
51	141
115	141
98	58
106	96
69	93
115	120
107	105
141	64
127	92
72	148
69	148
123	130
122	143
59	143
137	87
66	143
125	134
63	77
109	77
69	129
141	129
89	140
61	99
126	126
119	74
62	137
88	63
144	140
106	137
52	68
125	68
66	150
124	150
76	124
68	125
69	117
124	117
85	129
137	69
98	83
81	136
58	86
140	86
105	148
110	137
143	137
129	106
141	100
113	73
88	103
105	118
50	53
130	107
71	137
146	137
118	143
139	110
117	64
98	89
109	137
70	112
84	112
125	108
108	94
104	103
91	125
65	56
89	71
96	129
149	77
77	149
120	54
67	99
76	112
135	68
64	116
89	90
113	80
69	126
101	126
139	122
137	126
142	144
138	92
130	144
67	93
51	114
97	114
55	119
127	119
98	127
75	130
135	130
109	128
85	127
87	134
132	134
82	147
77	88
124	140
53	121
63	121
72	102
73	84
87	84
122	150
73	57
57	53
66	133
93	133
110	90
116	113
66	134
123	134
109	67
143	92
92	103
110	132
90	142
113	64
110	115
114	98
146	124
63	92
81	62
115	93
101	73
139	89
121	102
117	128
86	53
80	140
111	140
121	145
97	78
94	146
141	137
55	94
126	94
101	98
147	64
81	94
149	109
50	114
110	94
100	79
89	75
68	77
128	71
114	94
56	117
145	146
139	115
127	136
79	51
98	135
131	63
115	115
114	143
72	83
71	92
95	91
147	126
109	65
84	75
98	76
80	112
133	56
139	108
54	69
142	69
125	111
107	107
55	101
128	101
101	91
144	101
98	80
133	91
133	68
135	146
70	92
130	135
147	102
146	110
85	88
88	146
67	146
126	106
108	140
124	113
139	114
122	106
137	140
134	94
148	94
108	81
84	148
64	148
92	66
149	144
132	104
51	94
115	94
149	143
138	121
132	56
102	131
109	112
142	105
138	117
59	72
66	112
60	140
74	140
54	75
139	75
142	67
96	126
55	139
138	128
142	100
115	73
114	108
55	122
77	122
107	133
68	105
59	105
130	77
107	114
114	56
137	127
120	104
77	57
103	109
135	148
66	115
75	115
73	77
123	104
146	125
124	123
102	75
85	98
95	129
127	69
121	148
72	121
147	113
75	150
104	150
137	112
54	123
78	123
113	121
93	59
131	140
83	115
123	115
77	144
87	144
73	77
141	65
132	105
134	87
98	92
83	93
106	98
111	112
66	67
74	64
67	86
146	135
121	108
73	60
147	145
68	100
105	139
141	139
88	125
117	87
123	145
68	145
102	145
68	96
110	96
106	111
135	97
132	109
103	71
129	133
99	66
148	127
144	112
129	103
125	120
55	92
117	92
64	129
74	140
134	140
99	92
88	131
122	131
121	93
116	86
129	138
77	142
147	97
125	144
105	122
135	112
140	75
74	115
72	115
111	81
106	128
67	78
130	132
113	128
108	83
121	118
66	77
146	85
108	121
125	70
129	143
93	54
80	111
130	111
130	100
141	59
84	91
75	102
67	73
86	91
78	107
114	107
97	60
146	102
64	60
97	105
94	101
51	101
143	93
54	126
128	126
139	107
113	108
64	71
99	76
123	124
145	119
57	55
93	66
144	100
97	130
71	74
120	60
105	133
76	133
144	99
95	100
122	65
63	99
66	99
54	116
97	136
62	136
106	87
68	84
137	123
112	136
51	68
122	98
90	149
89	149
52	105
104	103
101	145
135	145
131	134
53	87
109	87
95	122
129	126
148	116
127	57
56	111
68	111
63	111
108	81
67	117
52	117
55	137
119	137
109	86
117	128
69	82
59	104
60	98
64	98
134	107
113	78
134	52
138	140
112	139
53	137
54	79
125	63
71	127
83	146
77	146
101	53
75	124
65	134
94	134
143	133
60	129
69	129
93	148
83	72
124	118
128	94
52	127
61	127
96	131
90	71
129	54
102	111
97	83
137	133
60	108
111	90
66	92
97	123
56	123
103	74
141	90
139	80
60	149
89	91
137	91
115	82
130	127
128	83
146	72
136	131
140	99
116	109
147	103
148	125
148	130
92	70
150	111
94	65
64	116
64	75
65	118
150	118
86	88
127	98
93	127
59	147
108	147
73	57
148	126
---------------
197	85
135	193
184	183
90	196
180	196
159	173
177	136
147	169
198	94
127	194
112	165
83	165
120	159
115	173
159	173
100	199
82	199
176	199
122	180
183	124
154	97
97	109
147	132
191	119
157	107
193	187
124	173
162	175
97	150
94	144
118	108
80	198
178	198
105	140
112	141
167	92
91	143
147	169
200	168
112	122
157	106
87	149
193	81
101	184
125	99
156	173
177	117
198	137
89	105
164	194
134	172
158	149
141	124
99	93
191	170
143	169
84	171
99	171
167	123
192	141
131	155
186	126
80	126
127	156
157	96
172	129
188	107
165	179
87	174
99	174
123	124
138	158
182	81
158	109
199	131
87	94
143	92
186	188
153	197
91	197
181	169
112	120
164	83
134	83
161	186
111	119
115	86
168	176
155	96
140	169
195	188
162	125
81	158
190	158
134	198
124	198
182	186
198	96
96	88
171	119
92	137
171	100
103	145
200	151
167	118
181	162
179	147
83	187
121	158
98	110
185	104
130	94
99	151
181	173
172	117
153	150
187	197
172	173
87	168
125	168
145	164
81	169
171	169
164	136
96	85
189	149
120	190
160	98
138	171
116	162
140	106
128	134
118	109
145	182
178	131
156	139
80	173
200	80
145	151
133	80
104	158
189	104
176	123
114	97
159	193
177	193
91	96
108	145
106	164
120	164
147	138
109	126
163	151
80	167
99	121
124	121
91	179
101	137
96	137
190	143
93	139
179	197
115	144
184	181
191	144
129	181
112	144
115	169
122	169
120	119
174	162
120	179
83	171
142	171
94	199
163	199
171	166
132	110
103	134
131	111
200	154
97	183
86	183
199	89
87	187
194	187
176	189
168	197
90	92
82	123
185	137
103	140
166	139
168	196
193	120
102	143
137	126
128	145
160	167
141	161
119	106
93	119
152	195
111	113
156	186
189	186
180	117
187	115
171	185
151	198
126	120
158	93
169	173
182	157
91	125
159	125
92	162
144	162
137	180
140	156
157	143
85	192
182	192
166	137
110	152
172	152
156	136
200	195
143	134
108	118
86	134
138	109
111	175
174	197
120	156
111	156
177	159
168	163
151	116
146	172
121	175
129	175
91	113
90	105
117	91
100	158
163	162
163	198
104	198
173	194
186	136
176	147
108	108
81	190
168	190
174	164
126	170
131	186
199	186
185	110
144	188
103	118
131	118
132	141
101	165
144	166
135	189
121	189
197	185
145	198
130	107
178	135
109	159
167	136
93	180
86	99
157	142
184	82
188	157
149	187
188	101
123	159
151	153
176	166
114	196
146	196
104	115
136	96
115	97
192	126
94	138
154	91
145	129
82	191
190	191
164	189
102	147
186	118
199	179
198	110
192	197
108	175
91	175
126	128
181	157
121	126
176	146
112	181
179	174
105	88
130	83
151	136
181	163
161	181
161	159
108	175
117	175
113	154
118	113
143	185
177	185
116	125
135	153
103	135
191	167
161	103
171	180
125	175
124	175
99	165
196	165
159	166
178	141
104	193
85	176
188	176
153	112
91	169
101	102
106	200
186	200
132	136
154	169
120	98
130	119
186	169
132	84
131	129
99	180
179	180
188	182
148	130
150	120
162	185
168	147
191	173
132	134
191	110
142	184
170	199
118	165
181	83
148	148
186	186
198	166
150	182
142	123
122	114
173	149
127	173
93	173
125	187
105	187
148	174
145	154
130	155
173	89
133	146
178	142
80	105
163	154
146	164
99	107
170	127
110	100
121	81
131	122
116	109
146	173
174	123
195	178
128	185
152	170
163	96
144	148
112	148
121	136
185	136
113	116
89	101
95	161
131	161
96	86
123	103
138	155
93	137
121	108
91	89
158	132
148	156
180	193
156	93
92	93
96	149
93	174
171	174
169	112
116	186
187	150
200	122
123	92
93	163
187	163
157	175
89	170
187	174
159	185
82	131
103	142
101	142
135	181
153	98
92	191
84	191
111	120
164	159
90	133
127	124
110	141
152	168
168	168
89	183
123	183
86	191
120	191
90	134
87	157
148	157
100	171
123	129
96	104
109	199
87	199
104	187
142	187
108	125
161	166
182	103
189	177
198	182
137	179
156	172
92	149
119	139
172	178
133	102
105	144
199	160
194	109
110	99
87	128
191	197
82	179
119	179
195	146
145	180
98	145
129	103
101	150
135	150
136	149
169	102
90	174
181	174
190	169
86	164
98	143
113	143
180	110
92	98
82	116
127	116
200	106
151	96
151	181
94	187
180	187
183	190
102	156
87	192
175	192
196	195
170	164
153	119
166	165
191	197
179	93
84	200
187	110
164	104
182	147
92	198
87	85
196	160
134	144
198	124
194	176
187	154
124	83
81	171
88	171
84	171
176	96
106	110
200	178
133	156
182	189
80	102
164	102
106	174
141	145
126	105
106	178
196	167
188	180
179	145
153	194
194	190
98	85
175	173
95	107
197	120
146	128
160	101
127	119
143	80
125	152
87	187
128	187
147	133
156	87
182	116
111	119
100	130
136	130
149	155
94	98
125	170
85	170
161	84
117	169
162	169
104	87
199	81
90	167
148	126
155	131
142	90
196	149
193	171
189	111
113	176
98	142
107	133
129	82
92	140
181	198
192	139
199	157
160	170
132	86
149	157
113	142
95	180
180	180
197	194
196	105
138	131
117	171
162	167
108	145
80	169
185	169
148	171
194	192
181	182
104	167
162	167
138	176
189	172
110	134
153	134
139	190
115	190
186	94
130	146
102	184
134	184
112	134
133	180
192	188
180	108
154	196
102	155
150	155
158	165
119	169
90	169
185	150
135	126
192	169
167	117
112	100
97	183
93	183
107	142
106	150
148	93
134	103
108	188
192	129
171	150
162	166
173	102
159	187
127	198
167	120
121	107
127	142
137	117
92	141
112	141
136	154
188	158
152	186
189	186
193	172
81	101
131	100
165	138
131	178
146	141
166	107
135	116
199	96
126	139
124	109
123	147
172	199
126	104
95	151
187	123
95	132
197	191
155	85
134	157
166	158
155	157
115	182
96	182
102	184
123	184
160	98
149	194
139	116
196	158
115	100
146	188
186	188
83	158
131	158
105	183
114	199
169	199
84	153
173	155
165	167
155	194
104	194
153	158
186	119
137	137
171	103
108	118
177	191
102	178
176	166
160	106
163	128
196	133
111	165
93	125
142	125
110	138
131	184
105	82
120	181
---------------
248	151
234	134
189	136
167	171
206	246
146	246
179	166
220	249
138	166
190	154
223	123
125	221
122	162
241	247
202	131
111	187
242	212
124	149
122	142
153	136
185	174
165	136
160	151
155	178
246	216
136	214
226	217
158	213
239	183
232	211
176	131
160	249
124	249
150	231
231	231
209	155
214	110
156	240
239	240
199	222
192	250
153	250
196	135
189	234
139	234
178	191
149	191
202	199
195	174
175	237
222	237
239	230
156	214
182	214
154	245
134	245
114	175
168	215
231	215
161	159
194	127
206	222
144	234
129	234
174	168
110	144
187	203
171	143
193	184
174	182
239	219
183	185
241	235
247	167
170	198
176	139
124	229
198	146
129	157
138	194
149	194
212	191
233	219
241	161
237	197
170	136
127	178
200	133
205	181
130	219
195	219
200	182
191	195
158	201
202	201
178	171
145	247
202	247
195	159
227	128
176	196
207	188
175	140
161	226
181	226
169	228
128	214
229	163
217	231
168	157
198	189
158	134
221	172
159	244
212	244
221	232
166	241
233	241
233	193
192	150
148	123
250	184
225	130
220	219
117	117
202	129
219	170
202	190
245	241
154	235
237	249
205	145
129	158
139	173
206	221
135	157
132	197
172	197
111	173
235	146
227	227
142	164
177	154
177	225
114	225
147	166
249	238
125	213
189	202
239	200
241	154
231	219
250	205
245	236
176	248
128	167
120	167
250	186
167	241
116	178
158	171
142	233
230	233
203	181
113	245
119	245
233	245
187	167
152	214
243	214
247	191
127	186
183	160
219	159
238	189
246	219
121	230
139	118
244	226
151	210
113	114
133	194
222	231
244	153
150	152
247	124
153	205
215	205
223	167
134	187
113	249
156	249
134	227
140	227
150	227
161	226
161	226
233	203
194	213
237	177
232	216
192	248
161	224
187	224
204	149
178	218
177	158
239	159
111	122
241	119
177	168
179	170
143	177
161	194
123	223
177	223
213	239
223	216
127	197
227	245
208	215
138	231
146	231
250	205
143	135
245	158
227	141
227	193
189	245
149	183
250	159
157	115
169	203
171	233
116	233
243	250
204	216
116	138
149	235
127	235
161	233
214	247
243	205
242	179
140	150
240	115
144	196
138	177
201	151
201	195
191	184
215	152
214	161
247	217
128	241
112	241
111	217
156	235
163	235
157	248
135	228
246	228
152	222
138	138
166	115
245	165
145	113
246	195
220	194
184	146
233	137
166	181
176	224
179	146
117	222
214	123
197	192
191	143
184	197
148	167
134	199
248	158
201	206
181	195
138	220
144	164
227	249
110	181
208	181
162	241
203	241
196	121
193	146
121	241
163	201
176	160
123	225
237	225
231	159
176	250
124	163
204	163
117	237
136	237
218	230
115	218
232	218
192	198
187	245
237	245
181	174
217	174
217	170
135	153
173	236
122	125
159	221
186	221
206	250
172	127
227	245
168	236
117	206
122	206
216	225
200	225
200	227
182	234
182	163
230	230
164	246
223	224
133	234
190	234
129	135
198	146
135	239
167	239
169	144
220	203
171	149
136	154
194	117
224	249
195	134
112	135
245	225
204	148
119	229
241	229
145	135
189	182
211	198
142	200
171	214
171	214
247	242
185	130
172	228
112	160
240	160
229	217
159	229
138	250
208	227
222	124
146	177
238	189
133	162
131	135
192	151
131	163
195	218
111	248
232	248
215	238
134	151
176	181
195	115
200	216
188	213
206	128
177	181
140	229
182	229
242	173
203	234
170	142
118	192
178	192
216	177
208	217
202	207
134	219
231	219
115	219
246	167
159	237
139	231
246	231
152	155
174	222
227	180
194	232
129	136
203	247
135	247
122	110
207	116
181	238
199	165
171	193
193	159
237	211
119	138
244	224
118	128
168	207
113	182
142	182
250	142
200	110
155	192
146	179
130	131
163	179
156	172
121	210
181	206
217	206
213	245
147	176
152	248
228	160
227	170
242	171
116	147
145	147
156	153
113	146
203	146
202	220
202	200
142	110
187	132
232	234
232	132
179	204
241	214
190	154
148	209
192	160
147	116
153	161
186	188
110	246
245	246
186	206
122	205
183	205
122	208
244	111
223	221
198	211
243	160
112	130
112	130
138	195
174	212
132	172
214	172
202	198
122	209
153	209
136	221
128	226
218	226
173	154
119	198
235	198
193	227
185	247
226	189
142	173
126	110
157	212
164	215
154	121
142	124
176	205
230	152
245	183
147	242
117	242
142	148
154	172
218	161
119	219
148	219
203	193
191	204
117	172
134	174
232	159
167	135
249	175
208	244
186	244
207	189
223	223
142	228
116	228
162	208
138	156
232	197
228	160
136	215
245	122
160	188
174	250
193	250
241	181
223	120
203	172
160	184
155	112
187	206
140	217
189	138
200	172
158	122
234	195
215	167
160	171
215	141
235	160
238	244
235	151
223	250
223	126
126	202
199	202
168	233
129	124
160	234
166	249
183	249
168	189
233	199
241	217
---------------
257	223
298	203
292	278
252	260
141	171
280	199
152	208
267	250
165	162
291	167
145	300
146	193
219	266
166	266
161	224
167	224
261	173
154	264
206	263
186	263
300	239
252	284
199	284
184	254
287	172
203	242
161	242
269	227
248	212
285	270
195	253
178	253
199	181
195	295
167	246
215	207
282	294
143	232
283	232
215	265
276	223
241	238
176	147
288	145
223	239
219	261
194	261
266	258
198	226
294	226
279	249
190	298
296	195
252	186
229	163
223	176
275	197
222	255
156	210
230	271
168	231
155	145
193	220
204	290
252	290
212	274
256	160
215	233
256	227
297	212
160	295
269	295
229	282
264	271
191	267
243	165
223	257
252	282
227	260
198	260
211	223
282	186
157	222
241	222
197	217
225	280
289	280
179	209
200	262
239	190
167	266
277	266
193	267
169	267
168	199
289	205
219	295
144	211
284	222
203	274
213	173
145	159
272	296
218	201
287	221
267	264
245	244
249	266
187	211
150	230
268	230
284	232
271	233
165	173
216	157
285	279
157	196
234	196
202	289
274	197
233	219
206	258
145	248
289	260
173	287
195	287
191	169
178	161
191	273
147	273
216	258
169	230
205	185
203	230
196	190
160	274
259	274
280	273
187	226
248	267
208	264
178	192
144	257
211	257
290	253
292	173
240	249
175	168
216	225
262	246
157	266
265	274
214	186
232	260
200	258
166	258
170	242
240	161
161	271
261	154
248	165
282	294
201	143
253	222
224	192
187	193
254	266
156	244
265	199
202	254
212	248
246	242
280	179
207	269
196	170
268	234
270	267
180	234
149	209
255	266
271	151
204	186
193	173
230	296
286	152
189	210
142	235
300	235
201	187
150	156
144	284
160	284
297	149
211	266
163	208
256	208
167	148
249	290
271	290
253	297
231	289
290	243
221	249
187	249
156	283
153	206
219	208
259	291
197	291
185	226
183	223
288	185
276	219
146	158
243	246
169	186
193	167
257	202
220	277
250	283
244	287
240	164
276	184
188	215
159	213
185	273
231	297
265	297
221	182
176	175
275	196
226	156
174	217
190	235
227	235
183	232
162	209
291	278
272	284
251	188
200	185
141	251
200	251
224	200
159	297
184	297
222	233
188	270
276	270
189	159
179	183
232	227
255	212
163	174
268	236
291	205
159	288
264	288
204	275
247	275
229	143
293	282
259	170
293	283
219	267
226	238
182	238
264	300
182	300
147	252
218	252
223	199
247	285
160	183
208	276
245	167
183	235
255	211
163	203
260	215
175	153
247	272
226	277
222	260
203	153
216	170
144	179
260	297
291	248
176	175
192	273
259	195
237	200
290	238
151	252
209	242
170	141
182	183
253	215
263	182
259	202
232	176
236	179
166	245
225	245
269	235
241	235
196	257
269	214
222	206
250	148
172	168
168	289
217	166
280	192
214	179
283	165
269	209
174	286
250	221
221	228
190	300
280	300
298	203
220	273
200	224
206	257
288	257
283	271
283	219
215	200
257	188
256	248
222	232
280	180
276	281
177	184
180	287
204	287
213	241
276	259
270	251
146	225
254	176
287	160
248	175
182	279
257	283
237	283
157	288
141	288
246	174
264	291
162	245
192	245
284	232
162	278
140	278
183	153
197	244
208	198
294	149
255	235
287	287
173	296
225	296
220	267
146	230
226	230
272	274
265	235
292	142
146	232
292	231
146	244
289	169
268	287
156	269
276	289
165	144
163	231
299	234
261	247
197	202
171	151
286	263
268	171
209	272
175	266
225	153
184	197
263	268
245	204
294	218
157	268
259	211
238	225
241	246
254	212
279	293
177	162
248	276
281	276
222	219
143	233
297	233
273	251
224	189
147	227
252	227
158	208
152	158
187	196
226	284
174	284
298	212
263	200
194	211
294	267
277	264
212	226
190	219
279	179
206	253
227	168
197	156
291	198
260	237
182	264
289	226
175	291
157	291
254	193
158	244
282	240
154	165
278	147
232	297
168	234
148	158
261	249
293	272
173	245
198	157
205	219
161	147
282	261
273	275
263	188
242	250
198	273
263	242
216	213
218	298
142	168
247	228
209	150
143	295
266	295
272	179
256	271
287	262
278	204
245	264
249	148
280	195
151	145
300	239
173	298
272	298
168	222
211	177
272	251
162	235
238	154
221	147
184	192
241	256
153	155
240	189
160	276
273	276
294	198
188	213
292	285
194	262
177	215
217	210
162	264
269	264
230	205
257	222
256	296
262	296
263	257
189	185
300	280
277	216
---------------
187	186
321	205
297	343
319	339
279	239
235	310
231	310
204	210
204	307
287	219
298	213
291	264
234	337
213	257
287	204
239	223
283	245
201	287
228	295
227	321
244	302
241	302
332	203
191	293
331	293
228	320
339	320
176	183
229	204
317	172
235	249
259	304
348	188
181	323
210	295
301	221
188	180
233	325
201	200
208	230
172	274
271	274
243	346
297	300
310	331
204	224
274	221
249	256
201	221
254	192
296	219
171	330
255	292
208	189
221	286
210	286
172	290
295	290
209	274
296	308
300	187
343	252
243	232
170	297
253	297
172	258
344	208
263	271
299	319
174	340
348	340
217	285
339	337
256	271
242	343
337	176
268	239
229	343
298	243
279	294
244	228
236	239
214	280
186	339
247	339
195	252
296	326
233	284
309	192
219	337
227	240
253	174
190	188
191	187
350	240
234	350
289	350
215	291
247	323
240	195
323	217
346	315
245	298
207	319
253	319
281	275
201	346
213	196
339	334
180	183
337	218
251	343
323	325
200	269
228	200
300	287
238	329
171	329
209	219
261	238
261	230
297	223
231	205
293	327
325	229
230	198
270	327
328	214
235	274
238	236
211	337
307	252
223	281
233	267
200	319
211	319
337	249
300	197
220	262
222	181
212	190
299	315
308	214
288	315
347	339
239	335
332	181
292	320
203	222
328	172
233	286
178	315
291	193
209	238
346	202
261	279
185	242
332	311
341	278
320	326
175	343
259	343
339	243
299	218
251	327
207	328
287	296
200	297
272	297
217	313
278	287
209	241
294	250
277	280
311	330
195	229
309	346
326	259
346	214
231	316
330	316
271	238
270	304
183	201
343	228
324	262
296	266
211	261
304	261
251	336
346	336
296	285
251	220
283	239
294	186
218	327
310	216
220	290
276	294
291	216
288	258
309	230
265	172
179	258
291	236
301	307
302	305
319	259
183	348
291	348
180	345
203	345
235	197
335	253
229	268
342	230
313	267
215	313
346	186
198	223
301	350
300	330
181	177
310	330
171	308
298	308
220	262
192	301
222	301
286	215
178	299
189	240
227	304
186	304
207	228
261	175
215	196
237	308
270	308
315	250
300	234
194	184
333	275
322	313
189	260
231	241
324	350
254	188
286	324
211	337
260	224
342	199
182	326
326	256
266	176
257	225
341	176
206	280
207	261
312	256
170	277
215	209
271	270
247	179
201	350
241	350
284	337
304	337
305	305
344	221
220	224
264	311
326	279
326	264
224	284
204	179
172	349
181	197
197	350
281	350
266	200
248	254
245	250
328	295
266	257
306	316
296	289
335	332
261	287
267	170
226	292
265	192
188	200
188	226
335	263
184	280
259	263
214	227
185	223
304	223
195	323
310	323
258	269
260	252
215	210
228	183
278	333
232	204
343	347
314	315
297	257
317	185
320	184
172	347
236	174
213	186
241	249
292	209
246	239
311	342
330	342
202	304
181	348
299	348
193	300
197	230
304	282
338	232
269	274
232	339
176	233
277	233
309	300
241	208
231	197
240	250
239	192
225	334
325	347
312	200
287	332
212	226
233	284
274	346
327	346
282	330
293	285
302	208
172	293
201	235
187	330
205	330
336	286
220	191
279	344
346	291
216	274
178	201
198	302
186	302
256	175
211	322
223	314
276	281
238	299
314	299
329	291
197	272
266	263
251	349
174	349
333	342
185	261
229	259
200	259
257	244
213	327
262	217
280	230
292	243
333	340
281	288
233	298
341	279
300	279
241	251
191	316
173	316
308	257
203	246
308	340
275	330
245	323
176	323
304	182
293	274
170	316
182	238
234	208
183	247
198	318
293	318
282	260
268	192
240	317
208	212
305	263
290	189
296	283
273	231
335	247
349	171
212	244
198	331
295	331
319	211
192	262
178	262
254	268
324	185
246	323
195	309
211	293
175	293
344	246
227	267
322	257
313	244
349	278
279	294
201	313
216	211
188	210
331	210
186	218
260	182
252	236
290	286
335	269
311	179
317	292
335	278
200	301
281	301
197	283
203	173
269	193
183	196
304	303
188	256
297	228
246	192
209	347
327	205
222	324
267	312
292	330
256	330
332	265
216	302
174	297
333	297
343	218
230	293
337	188
319	263
219	304
269	295
211	295
227	249
179	250
335	312
256	306
216	199
212	324
184	324
170	175
287	300
281	350
288	171
332	204
339	345
273	349
292	197
311	257
251	252
240	286
211	182
188	214
272	242
192	176
337	347
228	259
309	259
293	334
305	337
240	337
183	226
248	256
331	256
---------------
338	369
326	271
274	376
261	376
261	268
239	232
228	236
365	306
271	321
290	221
303	233
385	349
235	256
295	345
259	391
294	391
296	283
312	281
352	394
260	244
289	333
275	333
385	379
319	240
323	208
309	389
220	217
281	250
254	229
296	284
400	263
392	326
378	265
217	344
218	228
240	383
383	383
208	228
356	239
260	313
322	326
374	209
254	317
208	316
256	387
265	387
385	347
308	355
216	230
360	337
223	368
313	246
213	246
203	339
326	339
367	331
278	362
299	225
209	256
242	265
337	351
316	229
210	373
358	373
301	301
334	313
383	260
383	255
261	354
382	400
304	374
311	372
380	381
274	203
377	200
370	317
215	348
353	379
301	379
299	386
377	386
242	319
305	364
274	364
268	393
236	285
363	302
275	296
280	382
217	312
253	312
265	383
262	320
366	346
379	332
378	350
278	304
340	347
280	313
359	217
215	358
289	330
383	291
343	279
231	313
251	206
343	207
296	228
266	214
318	245
319	341
216	319
399	351
285	300
380	385
235	263
233	365
400	339
217	348
336	348
303	286
331	250
209	269
349	335
356	375
251	246
226	286
301	335
377	335
203	400
338	400
313	374
348	374
234	361
224	268
215	250
367	268
288	353
364	291
268	249
334	327
324	289
385	372
315	262
243	383
395	388
379	320
378	348
338	249
389	301
291	262
232	271
253	263
323	232
206	320
315	302
385	330
253	395
400	395
311	346
351	346
266	356
223	356
301	276
259	331
382	287
378	209
355	388
304	362
325	362
224	299
295	239
360	270
353	357
275	357
381	397
387	301
271	311
281	313
259	295
322	304
313	302
210	265
278	336
225	336
341	202
243	323
348	376
245	309
226	321
283	340
319	340
352	334
275	325
271	325
373	281
209	220
308	234
302	355
363	364
385	347
266	269
210	320
313	320
310	374
396	227
396	211
397	394
250	214
315	317
217	321
311	321
384	393
334	389
349	223
314	218
222	378
210	378
339	330
227	260
339	384
342	204
356	267
300	321
253	233
286	254
238	393
224	393
313	211
328	275
206	388
328	305
335	204
314	324
395	319
375	252
307	301
201	292
311	206
242	338
383	214
265	236
282	293
362	353
283	336
339	226
321	266
391	217
385	209
388	356
225	285
231	215
379	353
238	322
230	234
236	271
226	271
374	203
217	201
398	302
279	380
287	271
312	348
213	212
253	226
